event_id,step_id,line_order,speaker_id,text
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,0,speaker_maid_1,"주인님, 후문 쪽엔 곰이 나온다는 말이 있어요."
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,1,speaker_nemo,곰?
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,2,speaker_maid_2,네. 그래서 다들 가까이 안 가는 거예요.
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,3,speaker_nemo,진짜 큰 곰?
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,4,speaker_maid_1,"아주 가까이서 본 사람은 없지만, 다들 조심하래요."
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,5,speaker_nemo,헉…
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,6,speaker_nemo,곰은 더 무서운데.
event_week_001_house_talk_lake_wolf_rumor_modified,step_event_week_001_house_talk_lake_wolf_rumor_modified,7,speaker_maid_2,"그러니까 후문 쪽은 안 가시는 게 좋아요, 주인님."
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,0,speaker_maid_1,"아무것도 아닙니다, 주인님."
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,1,speaker_nemo,방금 이상한 말 했잖아.
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,2,speaker_maid_2,그냥 저희끼리 한 얘기예요.
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,3,speaker_nemo,왜 여기만 오면 다들 조용해?
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,4,speaker_maid_1,음… 그냥 복도니까요.
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,5,speaker_nemo,다른 복도는 안 그런데.
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,6,speaker_maid_2,"여긴 그냥… 좀 조용한 복도예요, 주인님."
event_week_001_house_talk_study_rumor_blocked,step_event_week_001_house_talk_study_rumor_blocked,7,speaker_nemo,흐응. 이상해.
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,0,speaker_maid_1,"백작님 서재 앞이라 그래요, 주인님."
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,1,speaker_nemo,왜?
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,2,speaker_maid_2,백작님께서 여기서 중요한 일을 하시거든요.
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,3,speaker_nemo,중요한 일?
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,4,speaker_maid_1,"네. 편지도 읽으시고, 서류도 보시고, 생각도 많이 하세요."
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,5,speaker_nemo,그래서 다들 숨 작아져?
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,6,speaker_maid_2,방해되면 안 되니까요.
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,7,speaker_nemo,흐응.
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,8,speaker_nemo,무서운 데는 아니네.
event_week_001_house_talk_study_rumor_direct,step_event_week_001_house_talk_study_rumor_direct,9,speaker_maid_1,"네. 조용히 해야 하는 곳이에요, 주인님."
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,0,speaker_maid_1,"서재 앞 바닥은 소리가 크게 울려서 그래요, 주인님."
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,1,speaker_nemo,바닥이?
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,2,speaker_maid_2,네. 여기서 재채기하면 안쪽까지 다 들린답니다.
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,3,speaker_nemo,진짜?
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,4,speaker_maid_1,예. 발소리도 크게 나고요.
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,5,speaker_nemo,그래서 다들 조용한 거구나.
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,6,speaker_maid_2,네. 괜히 시끄럽게 했다가 백작님 놀라시니까요.
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,7,speaker_nemo,흐응.
event_week_001_house_talk_study_rumor_modified,step_event_week_001_house_talk_study_rumor_modified,8,speaker_nemo,여기 바닥은 이상하네.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,0,speaker_maid_1,"별거 아닙니다, 주인님."
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,1,speaker_nemo,방금 누구 온다고 했잖아.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,2,speaker_maid_2,그냥 손님 한 분 오신다는 얘기예요.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,3,speaker_nemo,누구 손님?
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,4,speaker_maid_1,백작님 손님이십니다.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,5,speaker_nemo,어떤 사람인데?
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,6,speaker_maid_2,어른이에요.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,7,speaker_nemo,그건 아는데.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,8,speaker_maid_1,주인님은 나중에 아시게 될 거예요.
event_week_001_house_talk_cousin1_rumor_blocked,step_event_week_001_house_talk_cousin1_rumor_blocked,9,speaker_nemo,에이. 맨날 나중이래.
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,0,speaker_maid_1,"백작님 사촌분이 오신대요, 주인님."
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,1,speaker_nemo,사촌?
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,2,speaker_maid_2,네. 백작님 가족이신 셈이지요.
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,3,speaker_nemo,가족인데 왜 이렇게 바빠?
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,4,speaker_maid_1,손님으로 오시는 거니까요.
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,5,speaker_maid_2,가족이어도 예를 차릴 분은 차려야 한답니다.
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,6,speaker_nemo,흐응.
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,7,speaker_nemo,그럼 나도 인사해야 해?
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,8,speaker_maid_1,"네. 예쁘게 인사하시면 좋지요, 주인님."
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,9,speaker_nemo,"안녕하세요, 하면 되지?"
event_week_001_house_talk_cousin1_rumor_direct,step_event_week_001_house_talk_cousin1_rumor_direct,10,speaker_maid_2,네. 아주 잘하셨어요.
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,0,speaker_maid_1,"백작님이 오래전부터 아시던 분이 오신대요, 주인님."
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,1,speaker_nemo,친구야?
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,2,speaker_maid_2,비슷해요. 아주 가까운 분이지요.
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,3,speaker_nemo,가족은 아니야?
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,4,speaker_maid_1,음… 백작님과 오래 알고 지낸 분이라고 생각하시면 됩니다.
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,5,speaker_nemo,흐응.
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,6,speaker_nemo,그럼 그냥 친한 손님이네.
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,7,speaker_maid_2,"네. 그렇게 생각하셔도 됩니다, 주인님."
event_week_001_house_talk_cousin1_rumor_modified,step_event_week_001_house_talk_cousin1_rumor_modified,8,speaker_nemo,알겠어.
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,0,speaker_maid_1,"아무것도 아닙니다, 주인님."
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,1,speaker_nemo,방금 우산 뒤집힌댔잖아.
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,2,speaker_maid_2,그냥 오래된 우산이었어요.
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,3,speaker_nemo,바람 때문 아니야?
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,4,speaker_maid_1,아니에요. 저희가 잘못 편 거예요.
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,5,speaker_nemo,그럼 우산이 멍청한 거네.
event_week_001_house_talk_backgate_wind_rumor_blocked,step_event_week_001_house_talk_backgate_wind_rumor_blocked,6,speaker_maid_2,"…그럴 수도 있겠네요, 주인님."
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,0,speaker_maid_1,"네, 주인님. 후문 쪽은 바람이 정말 셉니다."
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,1,speaker_nemo,엄청 세?
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,2,speaker_maid_2,"네. 우산도 확 뒤집히고, 리본도 다 날아가요."
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,3,speaker_nemo,헉. 그럼 머리도 다 날아가?
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,4,speaker_maid_1,"후후, 잘 묶지 않으면 그럴지도 모르지요."
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,5,speaker_nemo,우와. 나도 보고 싶은데.
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,6,speaker_maid_2,"가까이 가면 옷자락도 정신없어질 거예요, 주인님."
event_week_001_house_talk_backgate_wind_rumor_direct,step_event_week_001_house_talk_backgate_wind_rumor_direct,7,speaker_nemo,좀 재밌겠다.
event_week_002_house_talk_kitchen_sugar_rumor_blocked,step_event_week_002_house_talk_kitchen_sugar_rumor_blocked,0,speaker_maid_1,"아무것도 아닙니다, 주인님."
event_week_002_house_talk_kitchen_sugar_rumor_blocked,step_event_week_002_house_talk_kitchen_sugar_rumor_blocked,1,speaker_nemo,방금 줄었다며.
event_week_002_house_talk_kitchen_sugar_rumor_blocked,step_event_week_002_house_talk_kitchen_sugar_rumor_blocked,2,speaker_maid_2,그냥 주방 계산이 조금 안 맞는 거예요.
event_week_002_house_talk_kitchen_sugar_rumor_blocked,step_event_week_002_house_talk_kitchen_sugar_rumor_blocked,3,speaker_nemo,계산?
event_week_002_house_talk_kitchen_sugar_rumor_blocked,step_event_week_002_house_talk_kitchen_sugar_rumor_blocked,4,speaker_maid_1,네. 주인님은 신경 안 쓰셔도 됩니다.
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,0,speaker_maid_1,"설탕이 또 줄었어요, 주인님."
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,1,speaker_nemo,누가 먹었어?
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,2,speaker_maid_2,그게 문제랍니다. 몰래 집어먹는 사람이 있는 것 같대요.
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,3,speaker_nemo,헉. 도둑?
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,4,speaker_maid_1,설탕 도둑이면 좀 귀엽긴 하지요.
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,5,speaker_nemo,누군지 궁금해.
event_week_002_house_talk_kitchen_sugar_rumor_direct,step_event_week_002_house_talk_kitchen_sugar_rumor_direct,6,speaker_maid_2,주방에선 요 며칠 그 얘기뿐이에요.
event_week_002_house_talk_kitchen_sugar_rumor_modified,step_event_week_002_house_talk_kitchen_sugar_rumor_modified,0,speaker_maid_1,"설탕이 조금 빨리 닳는답니다, 주인님."
event_week_002_house_talk_kitchen_sugar_rumor_modified,step_event_week_002_house_talk_kitchen_sugar_rumor_modified,1,speaker_nemo,왜?
event_week_002_house_talk_kitchen_sugar_rumor_modified,step_event_week_002_house_talk_kitchen_sugar_rumor_modified,2,speaker_maid_2,요즘 달콤한 걸 많이 만들어서 그래요.
event_week_002_house_talk_kitchen_sugar_rumor_modified,step_event_week_002_house_talk_kitchen_sugar_rumor_modified,3,speaker_nemo,진짜?
event_week_002_house_talk_kitchen_sugar_rumor_modified,step_event_week_002_house_talk_kitchen_sugar_rumor_modified,4,speaker_maid_1,네. 그래서 금방 바닥이 보인대요.
event_week_002_house_talk_kitchen_sugar_rumor_modified,step_event_week_002_house_talk_kitchen_sugar_rumor_modified,5,speaker_nemo,그럼 맛있는 거 많이 생기겠다.
event_week_002_house_talk_laundry_ribbon_rumor_blocked,step_event_week_002_house_talk_laundry_ribbon_rumor_blocked,0,speaker_maid_1,"아무것도 아닙니다, 주인님."
event_week_002_house_talk_laundry_ribbon_rumor_blocked,step_event_week_002_house_talk_laundry_ribbon_rumor_blocked,1,speaker_nemo,또 숨기지.
event_week_002_house_talk_laundry_ribbon_rumor_blocked,step_event_week_002_house_talk_laundry_ribbon_rumor_blocked,2,speaker_maid_2,그냥 리본 정리가 잘 안 된 거예요.
event_week_002_house_talk_laundry_ribbon_rumor_blocked,step_event_week_002_house_talk_laundry_ribbon_rumor_blocked,3,speaker_nemo,리본도 도망가?
event_week_002_house_talk_laundry_ribbon_rumor_blocked,step_event_week_002_house_talk_laundry_ribbon_rumor_blocked,4,speaker_maid_1,가끔은 그런 셈이지요.
event_week_002_house_talk_laundry_ribbon_rumor_blocked,step_event_week_002_house_talk_laundry_ribbon_rumor_blocked,5,speaker_nemo,이상해.
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,0,speaker_maid_1,"세탁실 리본이 자꾸 하나씩 없어진답니다, 주인님."
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,1,speaker_nemo,누가 가져가?
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,2,speaker_maid_2,모르겠어요. 빨래줄에 잘 걸어 둬도 꼭 하나씩 사라져요.
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,3,speaker_nemo,리본 좋아하는 사람이 있나?
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,4,speaker_maid_1,하녀들 사이에선 세탁실 고블린이 가져간다고들 해요.
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,5,speaker_nemo,헉. 고블린?
event_week_002_house_talk_laundry_ribbon_rumor_direct,step_event_week_002_house_talk_laundry_ribbon_rumor_direct,6,speaker_maid_2,농담이에요. 아마 누가 자꾸 헷갈리는 거겠지요.
event_week_002_house_talk_laundry_ribbon_rumor_modified,step_event_week_002_house_talk_laundry_ribbon_rumor_modified,0,speaker_maid_1,"리본이 자꾸 안 보인답니다, 주인님."
event_week_002_house_talk_laundry_ribbon_rumor_modified,step_event_week_002_house_talk_laundry_ribbon_rumor_modified,1,speaker_nemo,왜?
event_week_002_house_talk_laundry_ribbon_rumor_modified,step_event_week_002_house_talk_laundry_ribbon_rumor_modified,2,speaker_maid_2,양말요정 도비가 가져가서 그런가 봐요.
event_week_002_house_talk_laundry_ribbon_rumor_modified,step_event_week_002_house_talk_laundry_ribbon_rumor_modified,3,speaker_maid_1,아주 큰일은 아니에요. 찾다 보면 나오거든요.
event_week_002_house_talk_laundry_ribbon_rumor_modified,step_event_week_002_house_talk_laundry_ribbon_rumor_modified,4,speaker_nemo,그럼 리본이 숨바꼭질하는 거네.
event_week_002_house_talk_laundry_ribbon_rumor_modified,step_event_week_002_house_talk_laundry_ribbon_rumor_modified,5,speaker_maid_2,"네. 그런 셈이지요, 주인님."
event_week_002_house_talk_parlor_teacup_rumor_blocked,step_event_week_002_house_talk_parlor_teacup_rumor_blocked,0,speaker_maid_1,"그냥 하녀들 일입니다, 주인님."
event_week_002_house_talk_parlor_teacup_rumor_blocked,step_event_week_002_house_talk_parlor_teacup_rumor_blocked,1,speaker_nemo,잔도 일해?
event_week_002_house_talk_parlor_teacup_rumor_blocked,step_event_week_002_house_talk_parlor_teacup_rumor_blocked,2,speaker_maid_2,"손님마다 쓰는 게 다르긴 하지만, 주인님은 신경 안 쓰셔도 돼요."
event_week_002_house_talk_parlor_teacup_rumor_blocked,step_event_week_002_house_talk_parlor_teacup_rumor_blocked,3,speaker_nemo,나는 그냥 예쁜 거 쓰면 되는데.
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,0,speaker_maid_1,"손님마다 내는 찻잔이 조금 다르답니다, 주인님."
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,1,speaker_nemo,왜?
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,2,speaker_maid_2,누구를 맞이하느냐에 따라 예를 다르게 차리는 거예요.
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,3,speaker_nemo,가족도?
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,4,speaker_maid_1,네. 가족이어도 손님으로 오시면 달라지지요.
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,5,speaker_nemo,그럼 나는 제일 이쁜잔 할래
event_week_002_house_talk_parlor_teacup_rumor_direct,step_event_week_002_house_talk_parlor_teacup_rumor_direct,6,speaker_maid_2,"그렇게 하시지요, 주인님."
event_week_002_house_talk_parlor_teacup_rumor_modified,step_event_week_002_house_talk_parlor_teacup_rumor_modified,0,speaker_maid_1,"오늘은 조금 더 예쁜 잔을 쓰는 날이에요, 주인님."
event_week_002_house_talk_parlor_teacup_rumor_modified,step_event_week_002_house_talk_parlor_teacup_rumor_modified,1,speaker_nemo,왜?
event_week_002_house_talk_parlor_teacup_rumor_modified,step_event_week_002_house_talk_parlor_teacup_rumor_modified,2,speaker_maid_2,중요한 손님이 오시면 보기 좋은 걸 내는 거지요.
event_week_002_house_talk_parlor_teacup_rumor_modified,step_event_week_002_house_talk_parlor_teacup_rumor_modified,3,speaker_nemo,그냥 예쁜 거네.
event_week_002_house_talk_parlor_teacup_rumor_modified,step_event_week_002_house_talk_parlor_teacup_rumor_modified,4,speaker_maid_1,네. 오늘은 저택이 더 반짝여 보여야 하니까요.
event_week_002_house_talk_parlor_teacup_rumor_modified,step_event_week_002_house_talk_parlor_teacup_rumor_modified,5,speaker_nemo,그럼 좋은 날인가 보다.
event_week_002_house_talk_clock_tower_rumor_blocked,step_event_week_002_house_talk_clock_tower_rumor_blocked,0,speaker_worker_1,"아무것도 아닙니다, 주인님."
event_week_002_house_talk_clock_tower_rumor_blocked,step_event_week_002_house_talk_clock_tower_rumor_blocked,1,speaker_worker_2,그냥 제가 잘못 들었나 봅니다.
event_week_002_house_talk_clock_tower_rumor_blocked,step_event_week_002_house_talk_clock_tower_rumor_blocked,2,speaker_nemo,근데 방금 더 울렸다며.
event_week_002_house_talk_clock_tower_rumor_blocked,step_event_week_002_house_talk_clock_tower_rumor_blocked,3,speaker_worker_1,밤엔 소리가 다 이상하게 들릴 때가 있지요.
event_week_002_house_talk_clock_tower_rumor_direct,step_event_week_002_house_talk_clock_tower_rumor_direct,0,speaker_worker_1,"시계탑 종이 가끔 시간보다 한 번 더 울릴 때가 있답니다, 주인님."
event_week_002_house_talk_clock_tower_rumor_direct,step_event_week_002_house_talk_clock_tower_rumor_direct,1,speaker_nemo,왜?
event_week_002_house_talk_clock_tower_rumor_direct,step_event_week_002_house_talk_clock_tower_rumor_direct,2,speaker_worker_2,오래돼서 그런가 봐요. 그래서 밤엔 다들 깜짝 놀라지요.
event_week_002_house_talk_clock_tower_rumor_direct,step_event_week_002_house_talk_clock_tower_rumor_direct,3,speaker_nemo,헉. 나도 들으면 놀랄 것 같아.
event_week_002_house_talk_clock_tower_rumor_direct,step_event_week_002_house_talk_clock_tower_rumor_direct,4,speaker_worker_1,네. 그래도 나쁜 건 아니랍니다.
event_week_002_house_talk_clock_tower_rumor_direct,step_event_week_002_house_talk_clock_tower_rumor_direct,5,speaker_worker_2,그냥 저택 종이 가끔 심술을 부리는 거지요.
event_week_002_house_talk_clock_tower_rumor_modified,step_event_week_002_house_talk_clock_tower_rumor_modified,0,speaker_worker_1,"시계탑 종이 가끔 소리를 한 번 더 내는 때가 있답니다, 주인님."
event_week_002_house_talk_clock_tower_rumor_modified,step_event_week_002_house_talk_clock_tower_rumor_modified,1,speaker_nemo,왜?
event_week_002_house_talk_clock_tower_rumor_modified,step_event_week_002_house_talk_clock_tower_rumor_modified,2,speaker_worker_2,바람이 세게 불면 줄이 흔들려서 그럴 때가 있어요.
event_week_002_house_talk_clock_tower_rumor_modified,step_event_week_002_house_talk_clock_tower_rumor_modified,3,speaker_nemo,아.
event_week_002_house_talk_clock_tower_rumor_modified,step_event_week_002_house_talk_clock_tower_rumor_modified,4,speaker_worker_1,"무서운 건 아니고, 그냥 오래된 탑이 그러는 거지요."
event_week_003_house_talk_attic_window_rumor_blocked,step_event_week_003_house_talk_attic_window_rumor_blocked,0,speaker_maid_1,"아무도 안 갑니다, 주인님."
event_week_003_house_talk_attic_window_rumor_blocked,step_event_week_003_house_talk_attic_window_rumor_blocked,1,speaker_nemo,근데 창문은 열렸다며.
event_week_003_house_talk_attic_window_rumor_blocked,step_event_week_003_house_talk_attic_window_rumor_blocked,2,speaker_maid_2,바람이 그랬겠지요.
event_week_003_house_talk_attic_window_rumor_blocked,step_event_week_003_house_talk_attic_window_rumor_blocked,3,speaker_nemo,안에서?
event_week_003_house_talk_attic_window_rumor_blocked,step_event_week_003_house_talk_attic_window_rumor_blocked,4,speaker_maid_1,…그럴 수도 있지요.
event_week_003_house_talk_attic_window_rumor_blocked,step_event_week_003_house_talk_attic_window_rumor_blocked,5,speaker_nemo,이상하다.
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,0,speaker_maid_1,"다락은 오래된 물건 두는 곳이라 가끔 하인들이 올라간답니다, 주인님."
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,1,speaker_nemo,그럼 누가 열었어?
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,2,speaker_maid_2,아마 정리하다가 깜빡한 거겠지요.
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,3,speaker_nemo,다락엔 뭐 있어?
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,4,speaker_maid_1,"오래된 상자랑, 천이랑, 낡은 액자 같은 것들이요."
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,5,speaker_nemo,우와. 가보고 싶다.
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,6,speaker_maid_2,먼지가 많아서 하녀들은 별로 안 가고 싶답니다.
event_week_003_house_talk_attic_window_rumor_direct,step_event_week_003_house_talk_attic_window_rumor_direct,7,speaker_nemo,거짓말
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,0,speaker_maid_1,"다락 창문이 자주 열리는 건, 거기 공기가 답답해서 그래요, 주인님."
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,1,speaker_nemo,답답해?
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,2,speaker_maid_2,네. 오래된 천이 많아서 환기를 시켜 줘야 한답니다.
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,3,speaker_nemo,아.
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,4,speaker_maid_1,그래서 가끔 열어 두는 거예요.
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,5,speaker_nemo,그럼 다락도 숨 쉬는 거네.
event_week_003_house_talk_attic_window_rumor_modified,step_event_week_003_house_talk_attic_window_rumor_modified,6,speaker_maid_2,"네. 그렇게 보셔도 됩니다, 주인님."
event_week_003_house_talk_greenhouse_glass_rumor_blocked,step_event_week_003_house_talk_greenhouse_glass_rumor_blocked,0,speaker_gardener_1,"아무것도 아닙니다, 주인님."
event_week_003_house_talk_greenhouse_glass_rumor_blocked,step_event_week_003_house_talk_greenhouse_glass_rumor_blocked,1,speaker_nemo,금 갔다며.
event_week_003_house_talk_greenhouse_glass_rumor_blocked,step_event_week_003_house_talk_greenhouse_glass_rumor_blocked,2,speaker_gardener_2,아주 작은 거예요.
event_week_003_house_talk_greenhouse_glass_rumor_blocked,step_event_week_003_house_talk_greenhouse_glass_rumor_blocked,3,speaker_nemo,그럼 괜찮아?
event_week_003_house_talk_greenhouse_glass_rumor_blocked,step_event_week_003_house_talk_greenhouse_glass_rumor_blocked,4,speaker_gardener_1,네. 그냥 저희가 고치면 됩니다.
